"site_id","season","tmin_win"
459,2016,-1.23819778161635
859,2016,-2.94940660003532
1007,2016,-0.837527483128584
1624,2016,1.3349230669357
2623,2016,-4.19923078297423
5431,2016,-0.729318666218135
5523,2016,-4.59281319003184
6481,2016,-5.92279121410716
6701,2016,0.339318678519883
8418,2016,3.65359339920374
9341,2016,-0.65115384258596
9343,2016,-0.65115384258596
12249,2016,-4.04217587984525
17468,2016,1.43209890927096
18537,2016,0.404175826952189
18867,2016,-0.186802180258782
19380,2016,2.54309892648278
20249,2016,-1.06489011594273
21761,2016,-2.09928570040962
22017,2016,-1.44293406724439
22580,2016,-4.03130766954068
22589,2016,0.118879130887952
23074,2016,-0.268780254236944
23309,2016,-3.41541760046404
23828,2016,2.28886812790246
24160,2016,-1.60523075921522
25330,2016,4.08615383788288
25424,2016,-4.85379119413895
25565,2016,-5.41864837534153
26642,2016,-3.37675825349864
26897,2016,-2.02651650229326
27567,2016,0.390219772649049
28483,2016,0.867901118083315
28763,2016,8.53885716056594
28773,2016,8.53885716056594
29012,2016,-0.0159670548042753
30085,2016,-0.0159670548042753
30534,2016,-3.37223077937961
31082,2016,0.884340642490885
31699,2016,-3.0084725433326
31819,2016,-4.93707693289392
32443,2016,-3.34061537928634
32607,2016,-3.35435164220385
32893,2016,-4.2230879128143
32985,2016,-1.34067029892825
33012,2016,-6.85676925064443
34665,2016,-2.53285709773651
35126,2016,-3.01848350055925
36119,2016,0.895692317946149
36436,2016,-2.40157143538306
37196,2016,-4.67038463743833
37197,2016,-4.67038463743833
38379,2016,-0.825988995095531
38489,2016,0.938648345869976
41426,2016,-0.77803297995866
41802,2016,-3.6449230875779
41896,2016,-3.98242857241696
42007,2016,-3.67040659847495
42060,2016,-2.91096701857808
42343,2016,-1.89629670445408
42612,2016,-2.44028571698364
42776,2016,-4.0403076540474
43106,2016,-3.53934066693534
43554,2016,2.3353406507573
43781,2016,-2.54672529671218
44146,2016,-2.24762637323731
44155,2016,-0.990351636658658
44159,2016,-3.06782417654336
44165,2016,-2.60415383051712
44166,2016,-2.98630770271296
44174,2016,-3.04713188979652
44200,2016,-2.80493408836588
44214,2016,-3.75997801010425
44231,2016,-2.96284616280061
44260,2016,-2.52303297019431
44338,2016,-3.56261536871994
44581,2016,0.399010961179386
44683,2016,0.399010961179386
44793,2016,-1.76339561402143
44870,2016,-3.84906592015382
44981,2016,2.54309892648278
46202,2016,2.28886812790246
46319,2016,-2.02772527695685
46322,2016,-3.30903300454656
46327,2016,-0.569428601844625
46335,2016,5.11045053986075
46343,2016,-2.74232967574518
46581,2016,-0.569428601844625
46582,2016,-0.556681323755573
46583,2016,-0.556681323755573
46657,2016,3.73029674131137
46662,2016,-2.960835186826
46682,2016,-2.24762637323731
46728,2016,1.04534068736401
46729,2016,4.70281323127367
46740,2016,4.52457142482092
46744,2016,1.29068128895629
46750,2016,0.451912092024481
46855,2016,-8.38719775617778
46856,2016,-8.38719775617778
46956,2016,-4.25473622633861
46985,2016,-8.29443955527885
47078,2016,0.301505509068023
47112,2016,-5.00215385297498
47142,2016,-2.50325274930059
47175,2016,-3.87317581706077
47272,2016,-1.09840660423532
47286,2016,1.65579120454552
47532,2016,-4.86971428990364
48230,2016,0.187989021968711
48555,2016,3.40693404482534
48679,2016,4.90405494077029
50149,2016,-4.804835159045
50209,2016,-1.07149450861654
50220,2016,-4.32443956228403
50227,2016,-2.95339559974753
50230,2016,8.69656046537253
50285,2016,-2.12707689453612
50373,2016,-2.35050547847545
50390,2016,-3.0571978468407
50933,2016,-1.71821981373724
51031,2016,-0.594516463004626
51368,2016,-5.86651652068882
51418,2016,0.0204285833534304
51420,2016,-0.732252751241673
51435,2016,0.0204285833534304
51444,2016,0.0975824081963235
51483,2016,-5.14870326335614
52282,2016,-0.562538439817317
52605,2016,-0.662439541461376
52637,2016,-2.35050547847545
53329,2016,0.453252727186287
53581,2016,-1.58479122522768
53752,2016,3.20034064860134
53753,2016,-1.79494505498435
53810,2016,-0.7334176072247
53871,2016,0.60304395453288
53900,2016,-0.0902087917694679
53928,2016,-0.7334176072247
54049,2016,-0.503043939124097
54115,2016,-0.562538439817317
54192,2016,-0.106736267006004
54260,2016,-0.273758239143497
54291,2016,-0.106736267006004
54345,2016,-6.68485712670404
54346,2016,-6.68485712670404
54406,2016,-1.27894503995776
54446,2016,-1.27894503995776
54464,2016,-2.7148901069611
55110,2016,-5.74071428187928
55236,2016,5.36948351729866
56087,2016,-1.28539562882385
56195,2016,-0.878329681826162
56212,2016,-2.07792310940695
56213,2016,3.62340660073927
56259,2016,4.37300000180091
56268,2016,-2.99589013373786
56269,2016,-2.99589013373786
56370,2016,-0.878329681826162
56371,2016,-0.878329681826162
56393,2016,-0.82264837474245
56395,2016,2.70116484243228
56471,2016,3.52457143612984
56560,2016,-4.32443956228403
56561,2016,-6.586417537551
56603,2016,-4.41570327275402
56607,2016,0.162241742444726
56622,2016,-0.4563517000649
56643,2016,0.63314285333995
56661,2016,-1.84187909623014
56787,2016,-0.733461516735318
57129,2016,-2.1305054809366
57145,2016,-2.33229671066606
57159,2016,-1.86034066500245
57223,2016,-2.8855164448966
57224,2016,0.399010961179386
57226,2016,-5.80395601403255
57236,2016,0.63314285333995
459,2017,-1.23811109397146
859,2017,-2.23590001563231
1007,2017,-0.936955565214157
1624,2017,1.18128890213039
2623,2017,-3.43467779225773
5431,2017,0.488555558936463
5523,2017,-5.7420111130923
6481,2017,-7.25741113225619
6701,2017,1.39308888414461
8418,2017,6.25522224952777
9341,2017,0.254888876858685
9343,2017,0.254888876858685
12249,2017,-3.68332223188546
17468,2017,2.33151111083312
18537,2017,0.26076667331573
18867,2017,0.305866667172975
19380,2017,2.57373335245583
20249,2017,-1.07176665936907
21761,2017,-1.33068890041775
22017,2017,-0.59661111947563
22580,2017,-5.27821111047847
22589,2017,1.0807666772873
23074,2017,0.36016663470202
23309,2017,-3.47544446488221
23828,2017,2.84861109968689
24160,2017,-1.5695444231025
25330,2017,5.41623332781924
25424,2017,-6.05231111521522
25565,2017,-5.66963331353747
26642,2017,-4.09016668587509
26897,2017,-2.13743333799971
27567,2017,1.7048000258911
28483,2017,0.793744436568684
28763,2017,9.29493339161078
28773,2017,9.29493339161078
29012,2017,0.005788880172703
30085,2017,0.005788880172703
30534,2017,-2.59127776568962
31082,2017,1.08741110778
31699,2017,-3.02673334711128
31819,2017,-5.80556666479549
32443,2017,-3.36589999695619
32607,2017,-3.36658891042074
32893,2017,-3.59710001746813
32985,2017,-0.68284444593721
33012,2017,-7.09062221342077
34665,2017,-2.47404446676373
35126,2017,-2.75362221331646
36119,2017,1.3747444486142
36436,2017,-1.52261110080613
37196,2017,-5.86090001528048
37197,2017,-5.86090001528048
38379,2017,-0.382433353364468
38489,2017,1.34671113035745
41426,2017,-0.91674445565376
41802,2017,-3.88754447119104
41896,2017,-4.44871110096574
42007,2017,-3.58050001296732
42060,2017,-2.90667774468764
42343,2017,-1.60410001513859
42612,2017,-2.16532226602236
42776,2017,-4.15249998735057
43106,2017,-3.78093328612546
43554,2017,2.2758888931945
43781,2017,-1.67627778970119
44146,2017,-1.52591112761034
44155,2017,-0.141022218380951
44159,2017,-3.00608890553315
44165,2017,-2.36587778992123
44166,2017,-1.07327775851203
44174,2017,-2.31223332906763
44200,2017,-2.49352220760451
44214,2017,-3.5047999812497
44231,2017,-2.20967777106497
44260,2017,-2.10306666352683
44338,2017,-2.82680000538627
44581,2017,-0.0171444416046143
44683,2017,-0.0171444416046143
44793,2017,-0.833177778098939
44870,2017,-2.38704447108838
44981,2017,2.57373335245583
46202,2017,2.84861109968689
46319,2017,-2.96644444463568
46322,2017,-3.30303333865272
46327,2017,0.153244450315833
46335,2017,7.87452217903402
46343,2017,-1.76006667067607
46581,2017,0.153244450315833
46582,2017,0.190833355900314
46583,2017,0.190833355900314
46657,2017,5.66337779992157
46662,2017,-2.56306667261653
46682,2017,-1.52591112761034
46728,2017,1.46838887882315
46729,2017,5.02244444311493
46740,2017,6.09534444246027
46744,2017,1.27944443710148
46750,2017,1.64494444992807
46855,2017,-9.18006665044361
46856,2017,-9.18006665044361
46956,2017,-4.64000000605981
46985,2017,-9.11822217073705
47078,2017,1.06437777396705
47112,2017,-4.05162223883801
47142,2017,-0.859322219031552
47175,2017,-4.29180000283652
47272,2017,-0.400088908771674
47286,2017,1.72059999249048
47532,2017,-3.38890002502335
48230,2017,0.620000000132455
48555,2017,4.08911112861501
48679,2017,4.48044441640377
50149,2017,-5.13597777280827
50209,2017,-1.27673333970468
50220,2017,-4.75480000019177
50227,2017,-1.64298887298598
50230,2017,11.4477000157038
50285,2017,-1.26153332359261
50373,2017,-3.21364443836113
50390,2017,-2.15717775159412
50933,2017,-2.05073334188718
51031,2017,-0.734866658432616
51368,2017,-6.9020777628964
51418,2017,0.837988886546292
51420,2017,0.00396666924158732
51435,2017,0.837988886546292
51444,2017,0.807177772455745
51483,2017,-6.0783222514929
52282,2017,-0.134244437184599
52605,2017,-0.193288894949688
52637,2017,-3.21364443836113
53329,2017,0.590999980477823
53581,2017,-1.1930111078235
53752,2017,4.66369993990908
53753,2017,-2.6717333537009
53810,2017,-0.76985558875733
53871,2017,1.17113333586603
53900,2017,0.995222205585904
53928,2017,-0.76985558875733
54049,2017,-0.475755539867613
54115,2017,-0.134244437184599
54192,2017,-0.113744440095292
54260,2017,-0.22815556122611
54291,2017,-0.113744440095292
54345,2017,-7.41686663733692
54346,2017,-7.41686663733692
54406,2017,-0.574033337624537
54446,2017,-0.574033337624537
54464,2017,-3.30158889393012
55110,2017,-7.26717775762081
55236,2017,7.60410001029571
56087,2017,-0.518111118757063
56195,2017,-0.640299998410046
56212,2017,-1.6316444552607
56213,2017,4.86743334556619
56259,2017,5.72817779423462
56268,2017,-2.7542333394289
56269,2017,-2.7542333394289
56370,2017,-0.640299998410046
56371,2017,-0.640299998410046
56393,2017,-0.911877778213885
56395,2017,3.77335554087121
56471,2017,4.74718883846654
56560,2017,-4.75480000019177
56561,2017,-7.68948889983197
56603,2017,-3.88658889432748
56607,2017,0.292755528891252
56622,2017,-0.403977747095956
56643,2017,0.444400001296567
56661,2017,-1.69578889745236
56787,2017,-0.237322204135772
57129,2017,-1.49471112916039
57145,2017,-2.82112221237686
57159,2017,-1.82348889013131
57223,2017,-2.35039999658863
57224,2017,-0.0171444416046143
57226,2017,-7.23904444062048
57236,2017,0.444400001296567
459,2018,-3.87628887533728
859,2018,-5.22406668654746
1007,2018,-3.35367776683221
1624,2018,-1.34627776609527
2623,2018,-6.78208887080352
5431,2018,-1.20804445677333
5523,2018,-8.01565554568337
6481,2018,-8.91776666243871
6701,2018,-1.01156667263971
8418,2018,2.32895555599696
9341,2018,-1.92647777994474
9343,2018,-1.92647777994474
12249,2018,-7.41905555261506
17468,2018,0.658322175592184
18537,2018,-2.11133332477572
18867,2018,-2.39380001326402
19380,2018,0.776133333974414
20249,2018,-4.33490000582404
21761,2018,-4.57745558453931
22017,2018,-2.43325557294819
22580,2018,-7.07987777988116
22589,2018,-1.86326666308774
23074,2018,-2.0494555602471
23309,2018,-6.94504443440172
23828,2018,1.12475556002723
24160,2018,-4.04130003725489
25330,2018,2.23759999962317
25424,2018,-8.17509998327328
25565,2018,-9.73146667753657
26642,2018,-6.33881110536555
26897,2018,-4.09038892487685
27567,2018,-0.645577744642894
28483,2018,-1.59741114709112
28763,2018,8.25695559076137
28773,2018,8.25695559076137
29012,2018,-2.75639998863141
30085,2018,-2.75639998863141
30534,2018,-5.69796667045189
31082,2018,-0.934388895718277
31699,2018,-6.34984442359871
31819,2018,-8.52779995095399
32443,2018,-6.81434448179272
32607,2018,-6.82770004352141
32893,2018,-6.83555556030737
32985,2018,-3.17645554608769
33012,2018,-11.5427667180697
34665,2018,-5.55452221698231
35126,2018,-6.14925554253989
36119,2018,-0.833022210477955
36436,2018,-4.11838891311652
37196,2018,-9.18306668644978
37197,2018,-9.18306668644978
38379,2018,-3.15446667240726
38489,2018,-0.906533363295926
41426,2018,-4.15775555148721
41802,2018,-7.38641108539369
41896,2018,-5.77552219674819
42007,2018,-6.51146667963929
42060,2018,-6.21024446023835
42343,2018,-4.5241555640474
42612,2018,-4.94742219050725
42776,2018,-7.12112224648396
43106,2018,-7.10643333693345
43554,2018,0.344355524414115
43781,2018,-3.95907776264681
44146,2018,-4.457066650937
44155,2018,-2.90675554109815
44159,2018,-5.31408887755954
44165,2018,-5.00815551595555
44166,2018,-4.91258887518197
44174,2018,-5.17299995256795
44200,2018,-4.81678890022967
44214,2018,-6.88969996362511
44231,2018,-5.22342220246792
44260,2018,-4.7203444407218
44338,2018,-5.61173334846066
44581,2018,-2.06871113330126
44683,2018,-2.06871113330126
44793,2018,-3.65333335383071
44870,2018,-5.87812225686179
44981,2018,0.776133333974414
46202,2018,1.12475556002723
46319,2018,-4.88191110921196
46322,2018,-6.76403334740963
46327,2018,-2.39132221813003
46335,2018,3.71624444888698
46343,2018,-3.92152222875092
46581,2018,-2.39132221813003
46582,2018,-2.25666667280926
46583,2018,-2.25666667280926
46657,2018,1.95474444739521
46662,2018,-5.13375551434648
46682,2018,-4.457066650937
46728,2018,-0.807422224970327
46729,2018,3.19195555688606
46740,2018,2.91867775387234
46744,2018,-0.834488845368226
46750,2018,-0.722077760431502
46855,2018,-13.489644379086
46856,2018,-13.489644379086
46956,2018,-8.21455555276738
46985,2018,-13.3416444854604
47078,2018,-1.09817777772745
47112,2018,-7.84773332861563
47142,2018,-4.1699555337429
47175,2018,-7.10033336163809
47272,2018,-2.35531111458937
47286,2018,-0.422277778826861
47532,2018,-6.76159997251299
48230,2018,-1.9534222331312
48555,2018,2.43475553103619
48679,2018,3.00119999448458
50149,2018,-9.14964444041252
50209,2018,-4.46957776546478
50220,2018,-6.75672225132585
50227,2018,-4.37161110457447
50230,2018,7.24499992968308
50285,2018,-3.76317778776089
50373,2018,-5.14052224041273
50390,2018,-5.65192218660765
50933,2018,-4.8246444148115
51031,2018,-3.34288888374964
51368,2018,-10.4248111828334
51418,2018,-1.62529994986124
51420,2018,-2.48693332067794
51435,2018,-1.62529994986124
51444,2018,-1.60435554567311
51483,2018,-9.97394441150957
52282,2018,-2.78236667542822
52605,2018,-2.84543333136373
52637,2018,-5.14052224041273
53329,2018,-1.30355557124648
53581,2018,-3.94797779478961
53752,2018,1.2835333014528
53753,2018,-4.66316657908675
53810,2018,-3.15487778716617
53871,2018,-1.13137780016081
53900,2018,-1.61946667350001
53928,2018,-3.15487778716617
54049,2018,-2.48808886510346
54115,2018,-2.78236667542822
54192,2018,-2.07731109576093
54260,2018,-2.24396666470501
54291,2018,-2.07731109576093
54345,2018,-10.3254444811079
54346,2018,-10.3254444811079
54406,2018,-3.12651113716549
54446,2018,-3.12651113716549
54464,2018,-5.57402217375735
55110,2018,-9.63702225701677
55236,2018,4.28020000921355
56087,2018,-3.06533333725399
56195,2018,-3.42141108954739
56212,2018,-4.25645554131932
56213,2018,1.74134442961464
56259,2018,2.47311111042897
56268,2018,-5.33301112035082
56269,2018,-5.33301112035082
56370,2018,-3.42141108954739
56371,2018,-3.42141108954739
56393,2018,-4.16623334363103
56395,2018,0.779699997107188
56471,2018,1.60498888616761
56560,2018,-6.75672225132585
56561,2018,-10.9970555638274
56603,2018,-7.30527780817615
56607,2018,-2.16238891844534
56622,2018,-2.43143333687137
56643,2018,-1.95218886615088
56661,2018,-4.21888888817694
56787,2018,-2.90459996081061
57129,2018,-4.19507776134544
57145,2018,-5.15133332014084
57159,2018,-4.60830001352976
57223,2018,-5.81327777831919
57224,2018,-2.06871113330126
57226,2018,-9.28781115743849
57236,2018,-1.95218886615088
459,2019,-2.05863331589434
859,2019,-3.9192888846207
1007,2019,-2.86304443577925
1624,2019,-1.1544222364823
2623,2019,-5.32655559364292
5431,2019,0.0529888946149084
5523,2019,-8.06547774407599
6481,2019,-8.37044446832604
6701,2019,1.07792222599188
8418,2019,4.09632222321298
9341,2019,-0.0623222462005085
9343,2019,-0.0623222462005085
12249,2019,-6.80544445547793
17468,2019,1.66736667537027
18537,2019,-1.84847777783871
18867,2019,-0.267100002466597
19380,2019,2.13987778327945
20249,2019,-3.17447775271204
21761,2019,-2.44954447622101
22017,2019,-0.933400021327866
22580,2019,-6.49123333493869
22589,2019,0.0234555626081096
23074,2019,-1.35495553956264
23309,2019,-5.26805554226869
23828,2019,2.36094444347545
24160,2019,-2.62729998330275
25330,2019,3.86362222495178
25424,2019,-7.52449997081809
25565,2019,-8.34277775188287
26642,2019,-5.41495554273327
26897,2019,-3.36516666991843
27567,2019,1.36222222155581
28483,2019,-1.18003335619966
28763,2019,9.32987771903475
28773,2019,9.32987771903475
29012,2019,-2.17478888713651
30085,2019,-2.17478888713651
30534,2019,-4.30392221725649
31082,2019,-0.434166669680013
31699,2019,-4.74752220461766
31819,2019,-8.56426670683755
32443,2019,-5.1411333663596
32607,2019,-5.18425554136435
32893,2019,-5.49641109175152
32985,2019,-2.46540000852611
33012,2019,-11.1665666714311
34665,2019,-3.36603335357375
35126,2019,-4.65167779823144
36119,2019,0.0332444453405009
36436,2019,-3.46051111453109
37196,2019,-8.06621115003816
37197,2019,-8.06621115003816
38379,2019,-0.849477782762713
38489,2019,-0.18284445024199
41426,2019,-3.10744445046617
41802,2019,-5.60128887221217
41896,2019,-4.90578891932964
42007,2019,-4.92964445021417
42060,2019,-4.46666670358843
42343,2019,-2.70998890971144
42612,2019,-3.36537779685524
42776,2019,-5.90617775270819
43106,2019,-6.27550002551741
43554,2019,1.81494443780846
43781,2019,-2.37242222364164
44146,2019,-3.21238891242279
44155,2019,-2.13977777510881
44159,2019,-4.41227777583732
44165,2019,-4.12540001620849
44166,2019,-3.1638888804449
44174,2019,-3.94399999595351
44200,2019,-3.6836444593759
44214,2019,-5.58956666199697
44231,2019,-4.38787776527978
44260,2019,-3.01997778051429
44338,2019,-4.43615554177927
44581,2019,-1.25493334091993
44683,2019,-1.25493334091993
44793,2019,-2.77752225680484
44870,2019,-4.00325553642793
44981,2019,2.13987778327945
46202,2019,2.36094444347545
46319,2019,-4.53157776542292
46322,2019,-5.18195556037956
46327,2019,-1.73503330366479
46335,2019,5.83987777969903
46343,2019,-2.54667776988612
46581,2019,-1.73503330366479
46582,2019,-1.74998887748354
46583,2019,-1.74998887748354
46657,2019,3.74081109911203
46662,2019,-4.45169998870956
46682,2019,-3.21238891242279
46728,2019,-0.161266656137175
46729,2019,3.41556666745908
46740,2019,4.69064444932673
46744,2019,0.877922256456481
46750,2019,1.29974444599615
46855,2019,-12.3235667278369
46856,2019,-12.3235667278369
46956,2019,-7.44023334363269
46985,2019,-12.2185333384408
47078,2019,0.0697333187485735
47112,2019,-6.01163334858914
47142,2019,-2.14334443675147
47175,2019,-6.32763333521369
47272,2019,-0.790033310693171
47286,2019,1.29092224157519
47532,2019,-4.86814444203758
48230,2019,-1.21851110706727
48555,2019,3.07649998135037
48679,2019,4.18032222543326
50149,2019,-7.91543331240407
50209,2019,-3.10139997611857
50220,2019,-5.68219998760356
50227,2019,-3.65444444341378
50230,2019,8.52993333356248
50285,2019,-3.11878893623749
50373,2019,-4.77588889230457
50390,2019,-4.18049999376138
50933,2019,-3.55266665872186
51031,2019,-2.57630001612835
51368,2019,-9.86462225417296
51418,2019,-1.02200000046028
51420,2019,-1.89148888289928
51435,2019,-1.02200000046028
51444,2019,-0.932588877466818
51483,2019,-9.36280000739627
52282,2019,-0.760255548813277
52605,2019,-0.829900005211433
52637,2019,-4.77588889230457
53329,2019,0.421599970892486
53581,2019,-2.87326667043898
53752,2019,3.53120001273023
53753,2019,-4.29467777775394
53810,2019,-2.60594443255622
53871,2019,-0.252577762957662
53900,2019,0.682322225305769
53928,2019,-2.60594443255622
54049,2019,-1.36906666906757
54115,2019,-0.760255548813277
54192,2019,-1.00312223401335
54260,2019,-1.15149999095334
54291,2019,-1.00312223401335
54345,2019,-10.0305444962449
54346,2019,-10.0305444962449
54406,2019,-2.53519999252425
54446,2019,-2.53519999252425
54464,2019,-4.83919997960329
55110,2019,-9.46949999597338
55236,2019,5.73992221206427
56087,2019,-2.44494441813893
56195,2019,-2.57702223236362
56212,2019,-3.12957777438892
56213,2019,3.34832224694805
56259,2019,4.08098890992502
56268,2019,-4.43276666079958
56269,2019,-4.43276666079958
56370,2019,-2.57702223236362
56371,2019,-2.57702223236362
56393,2019,-3.11096665225923
56395,2019,2.52313333631674
56471,2019,3.2833666616016
56560,2019,-5.68219998760356
56561,2019,-10.4364110993014
56603,2019,-5.89256667701734
56607,2019,-0.508955561866363
56622,2019,-1.30105555739461
56643,2019,-1.48776665976685
56661,2019,-3.52839999389317
56787,2019,-0.904977768535415
57129,2019,-2.70821111901767
57145,2019,-4.49244445454743
57159,2019,-3.30814444786972
57223,2019,-4.44209999425544
57224,2019,-1.25493334091993
57226,2019,-8.52579996716231
57236,2019,-1.48776665976685
459,2020,-1.24210987936009
859,2020,-2.6338900934475
1007,2020,-1.12913188968713
1624,2020,0.479395604201152
2623,2020,-3.64451650272195
5431,2020,0.552527471639953
5523,2020,-5.96459337806964
6481,2020,-6.81553848374348
6701,2020,1.20609891443298
8418,2020,3.50035163895278
9341,2020,0.672582405772838
9343,2020,0.672582405772838
12249,2020,-4.9607252531818
17468,2020,2.04938460477106
18537,2020,-0.224934065898696
18867,2020,0.362285707463193
19380,2020,3.4367252744243
20249,2020,-2.06981319282971
21761,2020,-1.24568131690906
22017,2020,-0.716241736415323
22580,2020,-4.7513406507589
22589,2020,0.216901123359963
23074,2020,0.135109872935892
23309,2020,-3.45268131622656
23828,2020,3.06014283163125
24160,2020,-1.19313188048673
25330,2020,4.10387910820626
25424,2020,-5.70857142141232
25565,2020,-5.12390111620118
26642,2020,-4.15023076059399
26897,2020,-1.62101098609152
27567,2020,1.64832965271281
28483,2020,0.582494524077277
28763,2020,8.44990110577463
28773,2020,8.44990110577463
29012,2020,-0.83453845141128
30085,2020,-0.83453845141128
30534,2020,-2.94981318163675
31082,2020,0.574428579759794
31699,2020,-3.03671430264328
31819,2020,-6.97170329978178
32443,2020,-3.34817584318488
32607,2020,-3.34131868101738
32893,2020,-3.8226373903044
32985,2020,-0.913934050148333
33012,2020,-8.58548351979026
34665,2020,-2.03007690620783
35126,2020,-3.26585714121933
36119,2020,0.98740659318455
36436,2020,-2.14173625323635
37196,2020,-5.29848352028569
37197,2020,-5.29848352028569
38379,2020,-0.477153850289492
38489,2020,0.972362644397295
41426,2020,-1.78409891632887
41802,2020,-3.64862637823591
41896,2020,-3.84052748294486
42007,2020,-3.62553845861783
42060,2020,-2.90621978093635
42343,2020,-1.87853847137028
42612,2020,-2.70693408656906
42776,2020,-3.8511978242096
43106,2020,-3.85798901861922
43554,2020,2.88274723758082
43781,2020,-1.72910989198711
44146,2020,-1.53097802732181
44155,2020,-0.384692309321938
44159,2020,-2.89942857082728
44165,2020,-2.48408791959122
44166,2020,-1.88218680769205
44174,2020,-2.38251648931304
44200,2020,-2.2321208776026
44214,2020,-3.58091208678517
44231,2020,-2.73268129128021
44260,2020,-1.79815384127445
44338,2020,-2.90480220828533
44581,2020,0.0572087930126505
44683,2020,0.0572087930126505
44793,2020,-1.23917582483737
44870,2020,-2.76753845055598
44981,2020,3.4367252744243
46202,2020,3.06014283163125
46319,2020,-2.38454945770266
46322,2020,-2.93473624270205
46327,2020,-0.195835160275737
46335,2020,5.21394506008825
46343,2020,-1.69560439692258
46581,2020,-0.195835160275737
46582,2020,-0.206428578021107
46583,2020,-0.206428578021107
46657,2020,3.41358242310829
46662,2020,-2.48819779866672
46682,2020,-1.53097802732181
46728,2020,0.957835168912904
46729,2020,4.30859338762341
46740,2020,4.86550550465728
46744,2020,1.93420878462212
46750,2020,1.58890108694578
46855,2020,-10.4949230171822
46856,2020,-10.4949230171822
46956,2020,-5.0527692546065
46985,2020,-10.3037692441881
47078,2020,0.904516476052967
47112,2020,-4.67281319643115
47142,2020,-1.23013187344135
47175,2020,-3.89699998825461
47272,2020,-0.444736272424132
47286,2020,2.42253847338341
47532,2020,-3.43662638954081
48230,2020,-0.00531866839462584
48555,2020,3.45745054464583
48679,2020,5.06952745205426
50149,2020,-5.00164834779411
50209,2020,-1.9512527455412
50220,2020,-4.2348901153757
50227,2020,-2.01928572078328
50230,2020,8.47913180930274
50285,2020,-1.69228571129369
50373,2020,-2.81230768937986
50390,2020,-2.97085713083948
50933,2020,-2.2116373417551
51031,2020,-0.831395612282494
51368,2020,-6.9480109756792
51418,2020,0.406626370336328
51420,2020,-0.357879127928435
51435,2020,0.406626370336328
51444,2020,0.469241751194164
51483,2020,-6.04457143243853
52282,2020,-0.617153862163752
52605,2020,-0.602857139289052
52637,2020,-2.81230768937986
53329,2020,1.06238462429002
53581,2020,-1.5227143136109
53752,2020,3.30274725418824
53753,2020,-2.20907693036965
53810,2020,-0.856934079593355
53871,2020,0.781637354139853
53900,2020,0.970219774192179
53928,2020,-0.856934079593355
54049,2020,-0.258999987945452
54115,2020,-0.617153862163752
54192,2020,0.0876263818795701
54260,2020,-0.0485165019284238
54291,2020,0.0876263818795701
54345,2020,-6.57065935469754
54346,2020,-6.57065935469754
54406,2020,-0.956857141844191
54446,2020,-0.956857141844191
54464,2020,-3.3829450613031
55110,2020,-7.95013190658538
55236,2020,5.30131867980318
56087,2020,-0.884967025563858
56195,2020,-0.917527474381111
56212,2020,-2.06434066773771
56213,2020,3.71693405087341
56259,2020,4.37601100254272
56268,2020,-2.75245054539006
56269,2020,-2.75245054539006
56370,2020,-0.917527474381111
56371,2020,-0.917527474381111
56393,2020,-1.83626372686454
56395,2020,2.77018681790803
56471,2020,3.65235164708325
56560,2020,-4.2348901153757
56561,2020,-7.72032966260072
56603,2020,-3.92578022061223
56607,2020,0.206000004106989
56622,2020,-0.19669230396931
56643,2020,0.251934066292021
56661,2020,-1.84424174879933
56787,2020,-0.530109860780802
57129,2020,-1.75820880205176
57145,2020,-2.86793406901287
57159,2020,-1.20179121519674
57223,2020,-3.0392967031061
57224,2020,0.0572087930126505
57226,2020,-6.97718680672511
